url	cleaned_url	depth
/wiki/Category:Television_by_culture	Category:Television by culture	1
/wiki/Category:Theatre_by_culture	Category:Theatre by culture	1
/wiki/Cheriyal_scroll_painting	Cheriyal scroll painting	1
/wiki/Indian_art	Indian art	1
/wiki/Kalamkari	Kalamkari	1
/wiki/Kalighat_painting	Kalighat painting	1
/wiki/Madhubani/Mithila_Painting	Madhubani/Mithila Painting	1
/wiki/Pattachitra	Pattachitra	1
/wiki/Warli	Warli	1
/wiki/Category:Arts_by_city	Category:Arts by city	1
/wiki/Category:Arts_by_continent	Category:Arts by continent	1
/wiki/Category:Arts_by_country	Category:Arts by country	1
/wiki/Category:Music_by_location	Category:Music by location	1
/wiki/Category:Art_by_region	Category:Art by region	1
/wiki/Category:Arts_by_century	Category:Arts by century	1
/wiki/Category:Decades_in_arts	Category:Decades in arts	1
/wiki/Category:Years_in_arts	Category:Years in arts	1
/wiki/Category:Contemporary_arts	Category:Contemporary arts	1
/wiki/Category:Architecture_by_period	Category:Architecture by period	1
/wiki/Category:Art_by_period_of_creation	Category:Art by period of creation	1
/wiki/Category:Literature_by_period	Category:Literature by period	1
/wiki/Category:Arts_by_millennium	Category:Arts by millennium	1
/wiki/Category:Arts_organizations_by_year_of_establishment	Category:Arts organizations by year of establishment	1
/wiki/Category:Arts_organizations_by_year_of_disestablishment	Category:Arts organizations by year of disestablishment	1
/wiki/Category:Symphonies_by_period	Category:Symphonies by period	1
/wiki/Category:Theatre_by_date	Category:Theatre by date	1
/wiki/Category:Paintings_by_subject	Category:Paintings by subject	1
/wiki/Category:Sculptures_by_subject	Category:Sculptures by subject	1
/wiki/Category:Angels_in_art	Category:Angels in art	1
/wiki/Category:Animals_in_art	Category:Animals in art	1
/wiki/Category:Art_by_country	Category:Art by country	1
/wiki/Category:Bathing_in_art	Category:Bathing in art	1
/wiki/Category:Books_in_art	Category:Books in art	1
/wiki/Category:Botanical_art	Category:Botanical art	1
/wiki/Category:Bridges_in_art	Category:Bridges in art	1
/wiki/Category:Cadaver_tomb	Category:Cadaver tomb	1
/wiki/Category:Christmas_art	Category:Christmas art	1
/wiki/Category:Clowns_in_art	Category:Clowns in art	1
/wiki/Category:Crosses_in_art	Category:Crosses in art	1
/wiki/Category:Dacia_in_art	Category:Dacia in art	1
/wiki/Category:Dance_in_art	Category:Dance in art	1
/wiki/Category:Death_in_art	Category:Death in art	1
/wiki/Category:Deities_in_art	Category:Deities in art	1
/wiki/Category:Environmental_art	Category:Environmental art	1
/wiki/Category:Art_based_on_fairy_tales	Category:Art based on fairy tales	1
/wiki/Category:Farming_in_art	Category:Farming in art	1
/wiki/Category:Flags_in_art	Category:Flags in art	1
/wiki/Category:Funerary_art	Category:Funerary art	1
/wiki/Category:Hunting_in_art	Category:Hunting in art	1
/wiki/Category:Depictions_of_kneeling	Category:Depictions of kneeling	1
/wiki/Category:Maps_in_art	Category:Maps in art	1
/wiki/Category:Marine_art	Category:Marine art	1
/wiki/Category:Mathematics_and_art	Category:Mathematics and art	1
/wiki/Category:Military_art	Category:Military art	1
/wiki/Category:Moon_in_art	Category:Moon in art	1
/wiki/Category:Musical_instruments_in_art	Category:Musical instruments in art	1
/wiki/Category:Mythology_in_art	Category:Mythology in art	1
/wiki/Category:Ophthalmic_conditions_emphasizing_symbolism	Category:Ophthalmic conditions emphasizing symbolism	1
/wiki/Category:Art_depicting_people	Category:Art depicting people	1
/wiki/Category:Plants_in_art	Category:Plants in art	1
/wiki/Category:Political_art	Category:Political art	1
/wiki/Category:Religious_art	Category:Religious art	1
/wiki/Category:Science_in_art	Category:Science in art	1
/wiki/Category:Scouting_in_art	Category:Scouting in art	1
/wiki/Category:Seashells_in_art	Category:Seashells in art	1
/wiki/Category:Sexuality_in_arts	Category:Sexuality in arts	1
/wiki/Category:Slavery_in_art	Category:Slavery in art	1
/wiki/Category:Sports_in_art	Category:Sports in art	1
/wiki/Category:Trains_in_art	Category:Trains in art	1
/wiki/Category:Transport_in_art	Category:Transport in art	1
/wiki/Category:Universities_and_colleges_in_art	Category:Universities and colleges in art	1
/wiki/Category:Voodoo_art	Category:Voodoo art	1
/wiki/Category:Water_in_art	Category:Water in art	1
/wiki/Crucifixion_in_the_arts	Crucifixion in the arts	1
/wiki/Tobacco_and_art	Tobacco and art	1
/wiki/Category:Architecture	Category:Architecture	1
/wiki/Category:Audiovisual_art	Category:Audiovisual art	1
/wiki/Category:Communication_design	Category:Communication design	1
/wiki/Category:Culinary_arts	Category:Culinary arts	1
/wiki/Category:Fashion_design	Category:Fashion design	1
/wiki/Category:Guerilla_art_and_hacking_art	Category:Guerilla art and hacking art	1
/wiki/Category:Literature	Category:Literature	1
/wiki/Category:Performing_arts	Category:Performing arts	1
/wiki/Category:Perfumery	Category:Perfumery	1
/wiki/Category:Plastic_arts	Category:Plastic arts	1
/wiki/Category:Textile_arts	Category:Textile arts	1
/wiki/Category:Vexillography	Category:Vexillography	1
/wiki/Category:Video_art	Category:Video art	1
/wiki/Category:Visual_arts	Category:Visual arts	1
/wiki/Audiovisual_art	Audiovisual art	1
/wiki/Culinary_arts	Culinary arts	1
/wiki/Visual_arts	Visual arts	1
/wiki/Category:Aesthetics_literature	Category:Aesthetics literature	1
/wiki/Category:Aesthetics_organizations	Category:Aesthetics organizations	1
/wiki/Category:Ancient_Greek_aesthetics	Category:Ancient Greek aesthetics	1
/wiki/Category:Aniconism	Category:Aniconism	1
/wiki/Category:Beauty	Category:Beauty	1
/wiki/Category:Concepts_in_aesthetics	Category:Concepts in aesthetics	1
/wiki/Category:Conceptual_art	Category:Conceptual art	1
/wiki/Category:Design	Category:Design	1
/wiki/Category:Fashion_aesthetics	Category:Fashion aesthetics	1
/wiki/Category:Film_theory	Category:Film theory	1
/wiki/Category:Grotesque	Category:Grotesque	1
/wiki/Category:Gustation	Category:Gustation	1
/wiki/Category:Human_appearance	Category:Human appearance	1
/wiki/Category:Japanese_aesthetics	Category:Japanese aesthetics	1
/wiki/Category:Literary_criticism	Category:Literary criticism	1
/wiki/Category:Movements_in_aesthetics	Category:Movements in aesthetics	1
/wiki/Category:New_Criticism	Category:New Criticism	1
/wiki/Category:Philosophers_of_art	Category:Philosophers of art	1
/wiki/Category:Philosophy_of_music	Category:Philosophy of music	1
/wiki/Category:Phonaesthetics	Category:Phonaesthetics	1
/wiki/Category:Style	Category:Style	1
/wiki/Category:Symmetry	Category:Symmetry	1
/wiki/Category:Theories_of_aesthetics	Category:Theories of aesthetics	1
/wiki/Category:Visual_arts_theory	Category:Visual arts theory	1
/wiki/Outline_of_aesthetics	Outline of aesthetics	1
/wiki/Portal:Aesthetics	Portal:Aesthetics	1
/wiki/Acquired_taste	Acquired taste	1
/wiki/Aesthetic_atrophy	Aesthetic atrophy	1
/wiki/The_Aesthetic_Dimension	The Aesthetic Dimension	1
/wiki/Aesthetic_judgement	Aesthetic judgement	1
/wiki/Aestheticism	Aestheticism	1
/wiki/Aestheticization_of_politics	Aestheticization of politics	1
/wiki/Aesthetics	Aesthetics	1
/wiki/Aesthetics_of_music	Aesthetics of music	1
/wiki/Aesthetics_of_nature	Aesthetics of nature	1
/wiki/African_aesthetic	African aesthetic	1
/wiki/Afro-Surrealism	Afro-Surrealism	1
