url	depth
/wiki/List_of_mathematicians_(D)	1
/wiki/List_of_mathematicians_(E)	1
/wiki/List_of_mathematicians_(F)	1
/wiki/List_of_mathematicians_(G)	1
/wiki/List_of_mathematicians_(H)	1
/wiki/List_of_mathematicians_(I)	1
/wiki/List_of_mathematicians_(J)	1
/wiki/List_of_mathematicians_(K)	1
/wiki/List_of_mathematicians_(L)	1
/wiki/List_of_mathematicians_(M)	1
/wiki/List_of_mathematicians_(N)	1
/wiki/List_of_mathematicians_(O)	1
/wiki/List_of_mathematicians_(P)	1
/wiki/List_of_mathematicians_(Q)	1
/wiki/List_of_mathematicians_(R)	1
/wiki/List_of_mathematicians_(S)	1
/wiki/List_of_mathematicians_(T)	1
/wiki/List_of_mathematicians_(U)	1
/wiki/List_of_mathematicians_(V)	1
/wiki/List_of_mathematicians_(W)	1
/wiki/List_of_mathematicians_(X)	1
/wiki/List_of_mathematicians_(Y)	1
/wiki/List_of_mathematicians_(Z)	1
/wiki/List_of_PPAD-complete_problems	1
/wiki/Index_of_logarithm_articles	1
/wiki/Index_of_logic_articles	1
/wiki/List_of_mathematical_logic_topics	1
/wiki/Outline_of_logic	1
/wiki/List_of_manifolds	1
/wiki/List_of_Martin_Gardner_Mathematical_Games_columns	1
/wiki/List_of_mathematical_shapes	1
/wiki/List_of_mathematical_societies	1
/wiki/List_of_matrices	1
/wiki/List_of_mathematics-based_methods	1
/wiki/List_of_works_by_Nicolas_Minorsky	1
/wiki/List_of_multivariable_calculus_topics	1
/wiki/Table_of_Newtonian_series	1
/wiki/List_of_NP-complete_problems	1
/wiki/List_of_number_theory_topics	1
/wiki/List_of_numeral_system_topics	1
/wiki/List_of_numerical_analysis_software	1
/wiki/List_of_numerical_libraries	1
/wiki/List_of_numerical_analysis_topics	1
/wiki/List_of_numerical_computational_geometry_topics	1
/wiki/List_of_operator_splitting_topics	1
/wiki/List_of_mathematic_operators	1
/wiki/List_of_order_theory_topics	1
/wiki/List_of_order_structures_in_mathematics	1
/wiki/Outline_of_combinatorics	1
/wiki/List_of_partial_differential_equation_topics	1
/wiki/List_of_partition_topics	1
/wiki/List_of_perfect_numbers	1
/wiki/List_of_periodic_functions	1
/wiki/List_of_permutation_topics	1
/wiki/List_of_formulae_involving_π	1
/wiki/List_of_topics_related_to_π	1
/wiki/List_of_planar_symmetry_groups	1
/wiki/List_of_mathematical_properties_of_points	1
/wiki/List_of_polygons	1
/wiki/List_of_polygons,_polyhedra_and_polytopes	1
/wiki/List_of_convex_regular-faced_polyhedra	1
/wiki/List_of_polyhedral_stellations	1
/wiki/List_of_polynomial_topics	1
/wiki/List_of_price_index_formulas	1
/wiki/Table_of_prime_factors	1
/wiki/List_of_prime_knots	1
/wiki/List_of_prime_numbers	1
/wiki/Catalog_of_articles_in_probability_theory	1
/wiki/List_of_probability_topics	1
/wiki/Outline_of_probability	1
/wiki/Category:Mathematicians_by_award	1
/wiki/Category:Mathematicians_by_century	1
/wiki/Category:Mathematicians_by_city	1
/wiki/Category:Mathematicians_by_ethnicity	1
/wiki/Category:Mathematicians_by_field	1
/wiki/Category:Mathematicians_by_nationality	1
/wiki/Category:Lists_of_mathematicians	1
/wiki/Category:Women_mathematicians	1
/wiki/Category:African_mathematicians	1
/wiki/Category:Amateur_mathematicians	1
/wiki/Category:Ancient_mathematicians	1
/wiki/Category:Fellows_of_the_American_Mathematical_Society	1
/wiki/Category:Fictional_mathematicians	1
/wiki/Category:Fields_Medalists	1
/wiki/Category:Lists_of_things_named_after_mathematicians	1
/wiki/Category:Mathematicians_involved_with_Mathematische_Annalen	1
/wiki/Category:Medieval_mathematicians	1
/wiki/Category:Mental_calculators	1
/wiki/Category:Wikipedians_with_an_OEIS_account	1
/wiki/Category:Mathematician_politicians	1
/wiki/Category:Pseudonymous_mathematicians	1
/wiki/Category:Second_Wranglers	1
/wiki/Category:Senior_Wranglers	1
/wiki/Category:Mathematicians_who_committed_suicide	1
/wiki/Category:Tarski_lecturers	1
/wiki/Category:Wikipedia_categories_named_after_mathematicians	1
/wiki/Category:Mathematician_stubs	1
/wiki/Mathematician	1
/wiki/Jonathan_Bennett_(mathematician)	1
/wiki/Vladimir_Burkov	1
/wiki/Peter_G._Casazza	1
/wiki/Askar_Dzhumadildayev	1
/wiki/Franz_Harress	1
/wiki/Alexander_Lyudskanov	1
/wiki/Louis_Necker	1
/wiki/Joseph_Pérès	1
/wiki/Javier_Perez-Capdevila	1
/wiki/Rudy_Horne	1
/wiki/Wilhelm_Winkler	1
/wiki/Xu_Yue	1
/wiki/File:Paul_Lukas_-_1950.jpg	1
/wiki/Category:Algorithms	1
/wiki/Category:Mathematical_axioms	1
/wiki/Category:Basic_concepts_in_set_theory	1
/wiki/Category:Mathematical_objects	1
/wiki/Category:Mathematical_principles	1
/wiki/Category:Quantity	1
/wiki/Category:Mathematical_relations	1
/wiki/Category:Mathematical_structures	1
/wiki/Ackermann's_formula	1
/wiki/Boolean-valued	1
/wiki/Canonical_cover	1
/wiki/Degeneracy_(mathematics)	1
/wiki/Dimension	1
/wiki/Dimensionless_quantity	1
/wiki/Källén_function	1
/wiki/Limiting_case_(mathematics)	1
/wiki/Line_(geometry)	1
/wiki/Mathematical_diagram	1
/wiki/Olog	1
/wiki/Parity_(mathematics)	1
/wiki/Plane_(geometry)	1
/wiki/Point_(geometry)	1
/wiki/Power_law_of_cache_misses	1
/wiki/Sheaf_of_planes	1
/wiki/Taylor_diagram	1
/wiki/Turn_(geometry)	1
/wiki/Unit_angle	1
/wiki/Category:Mathematics_by_culture	1
/wiki/Category:Mathematics_awards	1
/wiki/Category:Mathematics_books	1
/wiki/Category:Mathematics_competitions	1
/wiki/Category:Mathematics_conferences	1
/wiki/Category:Documentary_television_series_about_mathematics	1
/wiki/Category:Mathematics_education	1
/wiki/Category:Ethnomathematicians	1
/wiki/Category:Fermat's_Last_Theorem	1
/wiki/Category:Mathematical_humor	1
/wiki/Category:Mathematics_and_mysticism	1
/wiki/Category:Mathematics_of_music	1
/wiki/Category:Mathematics-related_topics_in_popular_culture	1
/wiki/Category:Mathematics_organizations	1
/wiki/Category:Mathematical_problems	1
/wiki/Category:Mathematics_education_television_series	1
/wiki/Category:Works_about_mathematics	1
/wiki/The_Aleph_(short_story)	1
/wiki/Arcadia_(play)	1
/wiki/Mathematics_and_art	1
/wiki/Mathematical_fiction	1
/wiki/A_Disappearing_Number	1
/wiki/Apostolos_Doxiadis	1
/wiki/Erdős–Bacon_number	1
/wiki/Ethnocomputing	1
/wiki/Ethnomathematics	1
/wiki/Gauss's_Pythagorean_right_triangle_proposal	1
/wiki/Im_schwarzen_Walfisch_zu_Askalon	1
/wiki/Informal_mathematics	1
/wiki/Innumeracy_(book)	1
/wiki/Jorge_Luis_Borges_and_mathematics	1
/wiki/Lillian_Rosanoff_Lieber	1
/wiki/Lobachevsky_(song)	1
/wiki/Math_rock	1
/wiki/Math_Suks	1
/wiki/Mathematica:_A_World_of_Numbers..._and_Beyond	1
/wiki/Mathematical_folklore	1
/wiki/Mathematical_knowledge_management	1
/wiki/Mathematical_maturity	1
/wiki/Mathematics_and_architecture	1
/wiki/Mathematics_and_fiber_arts	1
/wiki/Music_and_mathematics	1
/wiki/Numbers_(TV_series)	1
/wiki/Octacube_(sculpture)	1
/wiki/Popular_mathematics	1
/wiki/Possible_Worlds_(play)	1
/wiki/Proof_(play)	1
/wiki/Road_coloring_theorem	1
/wiki/Oliver_Sin	1
/wiki/String_art	1
/wiki/The_Swallow's_Tail	1
/wiki/Touch_(TV_series)	1
/wiki/Avraham_Trahtman	1
/wiki/Umbilic_torus	1
/wiki/Unreasonable_ineffectiveness_of_mathematics	1
/wiki/Background_subtraction	1
/wiki/Examples_of_differential_equations	1
/wiki/Game_without_a_value	1
/wiki/Examples_of_generating_functions	1
/wiki/Examples_of_groups	1
/wiki/Examples_of_Markov_chains	1
/wiki/Stein's_example	1
/wiki/Proof_of_Stein's_example	1
/wiki/Teknomo–Fernandez_algorithm	1
/wiki/Examples_of_vector_spaces	1
/wiki/Category:Mathematics_by_period	1
/wiki/Category:Academic_works_about_mathematics	1
/wiki/Category:History_of_algebra	1
/wiki/Category:History_of_calculus	1
/wiki/Category:History_of_computer_science	1
/wiki/Category:History_of_geometry	1
/wiki/Category:Hilbert's_problems	1
/wiki/Category:Historians_of_mathematics	1
/wiki/Category:Historical_treatment_of_quaternions	1
